st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1,k_sgd,gamma,h_sea
st11,base_tz,0.5903369267612497,1.434486658502386,0.6657998430169081,0.7683915447898131,-5.872618620868782,3.9990052629463473,0.3302749144557608,1871.1672841005643,0.2111400842413012,,0.0095483425487234,2.3959762942054827,0.7756855254423476,28.375231420397835,1.055222096227962,-0.2059256757159589,-0.2905018040480454,,-15.589583333332772,-1.999999995214154,0.4999999999991718,0.4151359033820922,-17.866581189500483
st11,filtered_tz,0.5820503567369801,1.4489222563871686,0.6371153317068886,0.7639731340588054,-5.582236708462255,3.913610509169024,0.3463059977674205,1924.3735240426788,0.1810627264691778,,0.0098568077343147,2.395976294205521,0.6736328457135006,28.258126884713473,0.7999999999999999,-0.1415564293750651,-0.0981808995468229,1.8663421883822005,-15.589583333333332,-1.9999999999999991,0.4362476768220157,0.4151359033821566,-17.866581189500568
st12,base,0.5279506393552614,0.4185641758171207,0.6134922599586298,0.7266021517560726,-1.3923000079203534,0.8175882759435926,0.6873491327801605,-4435.910723986789,0.0656991951132787,12.41183068684656,0.0001111950298344,2.9176437998165643e-27,0.0771115532250597,29.999999999999996,0.1000009298745448,-0.0056300423839528,0.0171656478086039,,,,,,
st12,filtered,0.535551898495366,0.4151804967617323,0.620751906605699,0.731814115743788,-1.4099774203428497,0.8206034170633051,0.6894432449007485,-4475.4203857887305,0.7015900914190993,12.238609932026966,0.0017492862860338,5.539775437018955e-11,0.802433817411197,29.999999957605088,0.2077370223215568,-0.0338637683289341,0.2244957683452719,0.1,,,,,
st12,base_tz,0.776650723125033,0.2879125682584381,0.8235215272510762,0.8813725282932422,0.4828148451255065,0.380145504977488,0.8905095757463161,-6347.433357583713,0.0062881777086406,,0.0015022184001794,0.3193106782804252,0.009555339245865,0.1,0.3134959337782529,-0.0021624228403489,0.0014919005031521,,11.610151048505411,-0.44216376598728,,,
st12,filtered_tz,0.7760250642085317,0.2883155449172675,0.8227941215248659,0.8810220651955978,0.4903129863321606,0.3773797725976551,0.891516170847046,-6338.280554997048,0.0063562822298047,,0.0015183904257391,0.3193106782804252,0.009528665940069,0.1000000009606239,0.3171446340203177,-0.0021793919684762,0.0015187919416771,1.9914187341068128,11.610151048606133,-0.4383584172285971,,,
st13,base,0.8358560238337795,0.2875983861919975,0.8470824881978103,0.9153574357950914,0.0600347008604127,0.6828507150723017,0.6949084179837386,-6355.01701236897,0.0042081663445642,19.951250000000112,0.0016082381621624,0.1303153338132768,1.628072777957882e-17,1.298051115576541,0.3567460405660592,-0.0033062096460275,0.0046120629533857,,,,,,
st13,filtered,0.8358560238132848,0.287598386209952,0.847082656248962,0.9153574242690096,0.0600347823925033,0.6828506854572469,0.6949086842633799,-6353.01701204971,0.0042081696450178,19.951250000006628,0.0016081483404429,0.1303169688784482,1.7179360949594227e-20,1.2981627608302668,0.020384981863123,-0.0033061883621294,0.0046120790002199,1.9777594401582048,,,,,
st13,base_tz,0.8450456749065915,0.2794317955678431,0.8572163859813073,0.9202290266447292,0.512929388605196,0.4915478729186777,0.7108750792550659,-6500.334858358987,0.0038877097597781,,0.0016728809572747,0.0955501854037567,8.607687065452214e-20,1.1486651926077889,0.3989708445864177,-0.0033032029428778,0.0040123451839414,,19.951250000003377,-0.0433836592989282,,,
st13,filtered_tz,0.8450456749292237,0.2794317955474367,0.857216195900822,0.9202290498956044,0.5129305567313089,0.4915472834864302,0.7108747127418815,-6498.334858732453,0.0038877052084159,,0.0016730000646559,0.0955463911717912,3.0379838750387396e-37,1.1485311050825298,0.1900342907944652,-0.0033032271625737,0.0040123185170917,1.772988276976049,19.951250000000005,-0.0433838700428662,,,
